url, code, kiname, img, attach, Size ( Dimension), Tolerance, T.C, Voltage, Cap. Value, Packing, DC bias，AC voltage，TCC，ESR & |Z|
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R8BB221AC0402KRX7R8BB22104022R221K8B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R8BB221AC0402KRX7R8BB22104022R221K8B20D,0402(1005),±10%,X7R,25 V,220,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R8BB222AC0402KRX7R8BB22204022R222K8B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R8BB222AC0402KRX7R8BB22204022R222K8B20D,0402(1005),±10%,X7R,25 V,2 200,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R8BB223AC0402KRX7R8BB22304022R223K8B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R8BB223AC0402KRX7R8BB22304022R223K8B20D,0402(1005),±10%,X7R,25 V,22 000,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R8BB333AC0402KRX7R8BB33304022R333K8B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R8BB333AC0402KRX7R8BB33304022R333K8B20D,0402(1005),±10%,X7R,25 V,33 000,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R8BB471AC0402KRX7R8BB47104022R471K8B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R8BB471AC0402KRX7R8BB47104022R471K8B20D,0402(1005),±10%,X7R,25 V,470,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R8BB472AC0402KRX7R8BB47204022R472K8B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R8BB472AC0402KRX7R8BB47204022R472K8B20D,0402(1005),±10%,X7R,25 V,4 700,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R8BB473AC0402KRX7R8BB47304022R473K8B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R8BB473AC0402KRX7R8BB47304022R473K8B20D,0402(1005),±10%,X7R,25 V,47 000,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R8BB682AC0402KRX7R8BB68204022R682K8B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R8BB682AC0402KRX7R8BB68204022R682K8B20D,0402(1005),±10%,X7R,25 V,6 800,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R8BB822AC0402KRX7R8BB82204022R822K8B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R8BB822AC0402KRX7R8BB82204022R822K8B20D,0402(1005),±10%,X7R,25 V,8 200,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R9BB102AC0402KRX7R9BB10204022R102K9B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R9BB102AC0402KRX7R9BB10204022R102K9B20D,0402(1005),±10%,X7R,50 V,1 000,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R9BB103AC0402KRX7R9BB10304022R103K9B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R9BB103AC0402KRX7R9BB10304022R103K9B20D,0402(1005),±10%,X7R,50 V,10 000,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R9BB152AC0402KRX7R9BB15204022R152K9B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R9BB152AC0402KRX7R9BB15204022R152K9B20D,0402(1005),±10%,X7R,50 V,1 500,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R9BB221AC0402KRX7R9BB22104022R221K9B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R9BB221AC0402KRX7R9BB22104022R221K9B20D,0402(1005),±10%,X7R,50 V,220,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R9BB222AC0402KRX7R9BB22204022R222K9B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R9BB222AC0402KRX7R9BB22204022R222K9B20D,0402(1005),±10%,X7R,50 V,2 200,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R9BB272AC0402KRX7R9BB27204022R272K9B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R9BB272AC0402KRX7R9BB27204022R272K9B20D,0402(1005),±10%,X7R,50 V,2 700,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R9BB331AC0402KRX7R9BB33104022R331K9B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R9BB331AC0402KRX7R9BB33104022R331K9B20D,0402(1005),±10%,X7R,50 V,330,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R9BB332AC0402KRX7R9BB33204022R332K9B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R9BB332AC0402KRX7R9BB33204022R332K9B20D,0402(1005),±10%,X7R,50 V,3 300,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R9BB471AC0402KRX7R9BB47104022R471K9B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R9BB471AC0402KRX7R9BB47104022R471K9B20D,0402(1005),±10%,X7R,50 V,470,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R9BB472AC0402KRX7R9BB47204022R472K9B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R9BB472AC0402KRX7R9BB47204022R472K9B20D,0402(1005),±10%,X7R,50 V,4 700,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R9BB562AC0402KRX7R9BB56204022R562K9B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R9BB562AC0402KRX7R9BB56204022R562K9B20D,0402(1005),±10%,X7R,50 V,5 600,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R9BB681AC0402KRX7R9BB68104022R681K9B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R9BB681AC0402KRX7R9BB68104022R681K9B20D,0402(1005),±10%,X7R,50 V,680,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0402KRX7R9BB682AC0402KRX7R9BB68204022R682K9B20D,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0402KRX7R9BB682AC0402KRX7R9BB68204022R682K9B20D,0402(1005),±10%,X7R,50 V,6 800,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0508JRNPO9BN220AC0508JRNPO9BN2200508CG220J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0508JRNPO9BN220AC0508JRNPO9BN2200508CG220J9B200,0508(1220),±5%,NP0,50 V,22,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603BRNPO9BN1R0AC0603BRNPO9BN1R00603CG1R0B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603BRNPO9BN1R0AC0603BRNPO9BN1R00603CG1R0B9B200,0603(1608),±0.1pF,NP0,50 V,1,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603BRNPO9BN1R8AC0603BRNPO9BN1R80603CG1R8B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603BRNPO9BN1R8AC0603BRNPO9BN1R80603CG1R8B9B200,0603(1608),±0.1pF,NP0,50 V,1.8,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603BRNPO9BN2R0AC0603BRNPO9BN2R00603CG2R0B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603BRNPO9BN2R0AC0603BRNPO9BN2R00603CG2R0B9B200,0603(1608),±0.1pF,NP0,50 V,2,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603BRNPO9BN6R8AC0603BRNPO9BN6R80603CG6R8B9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603BRNPO9BN6R8AC0603BRNPO9BN6R80603CG6R8B9B200,0603(1608),±0.1pF,NP0,50 V,6.8,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603CRNPO9BN100AC0603CRNPO9BN100,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603CRNPO9BN100AC0603CRNPO9BN100,0603(1608),±0.25pF,NP0,50 V,10,"7"" Paper",
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603CRNPO9BN2R2AC0603CRNPO9BN2R20603CG2R2C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603CRNPO9BN2R2AC0603CRNPO9BN2R20603CG2R2C9B200,0603(1608),±0.25pF,NP0,50 V,2.2,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603CRNPO9BN3R0AC0603CRNPO9BN3R00603CG3R0C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603CRNPO9BN3R0AC0603CRNPO9BN3R00603CG3R0C9B200,0603(1608),±0.25pF,NP0,50 V,3,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603CRNPO9BN3R3AC0603CRNPO9BN3R30603CG3R3C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603CRNPO9BN3R3AC0603CRNPO9BN3R30603CG3R3C9B200,0603(1608),±0.25pF,NP0,50 V,3.3,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603CRNPO9BN3R9AC0603CRNPO9BN3R90603CG3R9C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603CRNPO9BN3R9AC0603CRNPO9BN3R90603CG3R9C9B200,0603(1608),±0.25pF,NP0,50 V,3.9,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603CRNPO9BN5R6AC0603CRNPO9BN5R60603CG5R6C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603CRNPO9BN5R6AC0603CRNPO9BN5R60603CG5R6C9B200,0603(1608),±0.25pF,NP0,50 V,5.6,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603CRNPO9BN8R0AC0603CRNPO9BN8R00603CG8R0C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603CRNPO9BN8R0AC0603CRNPO9BN8R00603CG8R0C9B200,0603(1608),±0.25pF,NP0,50 V,8,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603CRNPO9BNR68AC0603CRNPO9BNR680603CGR68C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603CRNPO9BNR68AC0603CRNPO9BNR680603CGR68C9B200,0603(1608),±0.25pF,NP0,50 V,0.68,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603CRNPO9BNR82AC0603CRNPO9BNR820603CGR82C9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603CRNPO9BNR82AC0603CRNPO9BNR820603CGR82C9B200,0603(1608),±0.25pF,NP0,50 V,0.82,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603DRNPO9BN100AC0603DRNPO9BN1000603CG100D9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603DRNPO9BN100AC0603DRNPO9BN1000603CG100D9B200,0603(1608),±0.5pF,NP0,50 V,10,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603DRNPO9BN8R0AC0603DRNPO9BN8R00603CG8R0D9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603DRNPO9BN8R0AC0603DRNPO9BN8R00603CG8R0D9B200,0603(1608),±0.5pF,NP0,50 V,8,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603FRNPO9BN150AC0603FRNPO9BN1500603CG150F9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603FRNPO9BN150AC0603FRNPO9BN1500603CG150F9B200,0603(1608),±1%,NP0,50 V,15,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603FRNPO9BN220AC0603FRNPO9BN2200603CG220F9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603FRNPO9BN220AC0603FRNPO9BN2200603CG220F9B200,0603(1608),±1%,NP0,50 V,22,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603GRNPO9BN100AC0603GRNPO9BN1000603CG100G9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603GRNPO9BN100AC0603GRNPO9BN1000603CG100G9B200,0603(1608),±2%,NP0,50 V,10,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN100AC0603JRNPO0BN1000603CG100J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN100AC0603JRNPO0BN1000603CG100J0B200,0603(1608),±5%,NP0,100 V,10,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN101AC0603JRNPO0BN1010603CG101J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN101AC0603JRNPO0BN1010603CG101J0B200,0603(1608),±5%,NP0,100 V,100,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN1210603CG121J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN1210603CG121J0B200,0603(1608),±5%,NP0,100 V,120,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN150AC0603JRNPO0BN1500603CG150J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN150AC0603JRNPO0BN1500603CG150J0B200,0603(1608),±5%,NP0,100 V,15,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN151AC0603JRNPO0BN1510603CG151J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN151AC0603JRNPO0BN1510603CG151J0B200,0603(1608),±5%,NP0,100 V,150,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN220AC0603JRNPO0BN2200603CG220J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN220AC0603JRNPO0BN2200603CG220J0B200,0603(1608),±5%,NP0,100 V,22,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN221AC0603JRNPO0BN2210603CG221J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN221AC0603JRNPO0BN2210603CG221J0B200,0603(1608),±5%,NP0,100 V,220,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN330AC0603JRNPO0BN3300603CG330J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN330AC0603JRNPO0BN3300603CG330J0B200,0603(1608),±5%,NP0,100 V,33,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN3310603CG331J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN3310603CG331J0B200,0603(1608),±5%,NP0,100 V,330,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN390AC0603JRNPO0BN3900603CG390J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN390AC0603JRNPO0BN3900603CG390J0B200,0603(1608),±5%,NP0,100 V,39,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN470AC0603JRNPO0BN4700603CG470J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN470AC0603JRNPO0BN4700603CG470J0B200,0603(1608),±5%,NP0,100 V,47,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN471AC0603JRNPO0BN4710603CG471J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN471AC0603JRNPO0BN4710603CG471J0B200,0603(1608),±5%,NP0,100 V,470,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN680AC0603JRNPO0BN6800603CG680J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN680AC0603JRNPO0BN6800603CG680J0B200,0603(1608),±5%,NP0,100 V,68,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO0BN681AC0603JRNPO0BN6810603CG681J0B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO0BN681AC0603JRNPO0BN6810603CG681J0B200,0603(1608),±5%,NP0,100 V,680,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN100AC0603JRNPO9BN1000603CG100J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN100AC0603JRNPO9BN1000603CG100J9B200,0603(1608),±5%,NP0,50 V,10,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN101AC0603JRNPO9BN1010603CG101J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN101AC0603JRNPO9BN1010603CG101J9B200,0603(1608),±5%,NP0,50 V,100,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN120AC0603JRNPO9BN1200603CG120J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN120AC0603JRNPO9BN1200603CG120J9B200,0603(1608),±5%,NP0,50 V,12,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN121AC0603JRNPO9BN1210603CG121J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN121AC0603JRNPO9BN1210603CG121J9B200,0603(1608),±5%,NP0,50 V,120,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN150AC0603JRNPO9BN1500603CG150J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN150AC0603JRNPO9BN1500603CG150J9B200,0603(1608),±5%,NP0,50 V,15,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN151AC0603JRNPO9BN1510603CG151J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN151AC0603JRNPO9BN1510603CG151J9B200,0603(1608),±5%,NP0,50 V,150,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN160AC0603JRNPO9BN1600603CG160J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN160AC0603JRNPO9BN1600603CG160J9B200,0603(1608),±5%,NP0,50 V,16,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN180AC0603JRNPO9BN1800603CG180J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN180AC0603JRNPO9BN1800603CG180J9B200,0603(1608),±5%,NP0,50 V,18,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN181AC0603JRNPO9BN1810603CG181J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN181AC0603JRNPO9BN1810603CG181J9B200,0603(1608),±5%,NP0,50 V,180,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN200AC0603JRNPO9BN2000603CG200J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN200AC0603JRNPO9BN2000603CG200J9B200,0603(1608),±5%,NP0,50 V,20,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN220AC0603JRNPO9BN2200603CG220J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN220AC0603JRNPO9BN2200603CG220J9B200,0603(1608),±5%,NP0,50 V,22,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN221AC0603JRNPO9BN2210603CG221J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN221AC0603JRNPO9BN2210603CG221J9B200,0603(1608),±5%,NP0,50 V,220,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN270AC0603JRNPO9BN2700603CG270J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN270AC0603JRNPO9BN2700603CG270J9B200,0603(1608),±5%,NP0,50 V,27,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN300AC0603JRNPO9BN3000603CG300J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN300AC0603JRNPO9BN3000603CG300J9B200,0603(1608),±5%,NP0,50 V,30,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN330AC0603JRNPO9BN3300603CG330J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN330AC0603JRNPO9BN3300603CG330J9B200,0603(1608),±5%,NP0,50 V,33,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN331AC0603JRNPO9BN3310603CG331J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN331AC0603JRNPO9BN3310603CG331J9B200,0603(1608),±5%,NP0,50 V,330,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN390AC0603JRNPO9BN3900603CG390J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN390AC0603JRNPO9BN3900603CG390J9B200,0603(1608),±5%,NP0,50 V,39,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN470AC0603JRNPO9BN4700603CG470J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN470AC0603JRNPO9BN4700603CG470J9B200,0603(1608),±5%,NP0,50 V,47,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN471AC0603JRNPO9BN4710603CG471J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN471AC0603JRNPO9BN4710603CG471J9B200,0603(1608),±5%,NP0,50 V,470,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN560AC0603JRNPO9BN5600603CG560J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN560AC0603JRNPO9BN5600603CG560J9B200,0603(1608),±5%,NP0,50 V,56,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN561AC0603JRNPO9BN5610603CG561J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN561AC0603JRNPO9BN5610603CG561J9B200,0603(1608),±5%,NP0,50 V,560,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN680AC0603JRNPO9BN6800603CG680J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN680AC0603JRNPO9BN6800603CG680J9B200,0603(1608),±5%,NP0,50 V,68,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN681AC0603JRNPO9BN6810603CG681J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN681AC0603JRNPO9BN6810603CG681J9B200,0603(1608),±5%,NP0,50 V,680,7" Paper,
http://www.yageo.com/NewPortal/_cn/search/search-1-1.jsp,AC0603JRNPO9BN820AC0603JRNPO9BN8200603CG820J9B200,,,http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=AC0603JRNPO9BN820AC0603JRNPO9BN8200603CG820J9B200,0603(1608),±5%,NP0,50 V,82,7" Paper,
